power_limit_w,sm_clock_mhz,engine,benchmark,sf,query,min_ms,avg_power_w,max_power_w,energy_j,cpu_energy_j,avg_gpu_util,status
250,3090,maximus,tpch,2,q22,2,120.6,123.3,0.2,0.2,56.0,OK
250,3090,sirius,h2o,1gb,q1,2.0,55.9,63.7,0.11,0.23,3.9,OK
250,3090,sirius,h2o,1gb,q10,7.0,63.4,94.7,0.44,0.78,9.2,OK
250,3090,sirius,h2o,1gb,q2,3.0,57.1,68.6,0.17,0.33,4.9,OK
250,3090,sirius,h2o,1gb,q3,4.0,58.2,74.0,0.23,0.43,1.8,OK
250,3090,sirius,h2o,1gb,q4,2.0,56.2,64.8,0.11,0.22,0.9,OK
250,3090,sirius,h2o,1gb,q5,4.0,58.5,73.5,0.23,0.43,3.0,OK
250,3090,sirius,h2o,1gb,q6,4.0,57.7,73.7,0.23,0.44,0.8,OK
250,3090,sirius,h2o,1gb,q7,3.0,56.8,70.1,0.17,0.33,1.0,OK
250,3090,sirius,h2o,1gb,q8,7.0,59.2,80.8,0.41,0.76,6.2,OK
250,3090,sirius,h2o,1gb,q9,11.0,64.3,99.0,0.71,1.19,9.4,OK
250,3090,sirius,h2o,2gb,q1,3.0,58.3,72.5,0.17,0.33,7.0,OK
250,3090,sirius,h2o,2gb,q10,12.0,69.8,134.0,0.84,1.33,8.9,OK
250,3090,sirius,h2o,2gb,q2,5.0,59.5,93.6,0.30,0.56,3.8,OK
250,3090,sirius,h2o,2gb,q3,8.0,63.6,92.8,0.51,0.90,7.1,OK
250,3090,sirius,h2o,2gb,q4,4.0,58.3,74.5,0.23,0.43,5.2,OK
250,3090,sirius,h2o,2gb,q5,6.0,62.3,90.8,0.37,0.67,6.4,OK
250,3090,sirius,h2o,2gb,q6,8.0,62.8,93.4,0.50,0.87,5.7,OK
250,3090,sirius,h2o,2gb,q7,4.0,62.0,86.2,0.25,0.45,4.3,OK
250,3090,sirius,h2o,2gb,q8,11.0,63.5,104.4,0.70,1.23,10.1,OK
250,3090,sirius,h2o,2gb,q9,19.0,73.3,143.5,1.39,2.07,14.8,OK
250,3090,sirius,tpch,1,q01,1.0,121.3,145.6,0.12,0.11,44.1,OK
250,3090,sirius,tpch,1,q02,4.0,62.7,64.4,0.25,0.44,12.8,OK
250,3090,sirius,tpch,1,q03,2.0,76.9,82.7,0.15,0.22,23.6,OK
250,3090,sirius,tpch,1,q04,1.0,83.2,89.6,0.08,0.11,24.1,OK
250,3090,sirius,tpch,1,q05,2.0,69.4,75.5,0.14,0.22,12.9,OK
250,3090,sirius,tpch,1,q06,1.0,109.9,110.7,0.11,0.11,37.1,OK
250,3090,sirius,tpch,1,q07,3.0,69.8,73.8,0.21,0.33,15.6,OK
250,3090,sirius,tpch,1,q08,3.0,68.0,74.1,0.20,0.33,12.3,OK
250,3090,sirius,tpch,1,q09,3.0,87.0,97.2,0.26,0.33,22.2,OK
250,3090,sirius,tpch,1,q10,2.0,74.4,79.9,0.15,0.22,19.7,OK
250,3090,sirius,tpch,1,q11,1.0,59.6,61.1,0.06,0.11,6.9,OK
250,3090,sirius,tpch,1,q12,2.0,79.9,85.5,0.16,0.23,20.4,OK
250,3090,sirius,tpch,1,q13,4.0,55.6,62.5,0.22,0.44,2.6,OK
250,3090,sirius,tpch,1,q14,1.0,67.6,70.7,0.07,0.11,12.2,OK
250,3090,sirius,tpch,1,q15,1.0,65.6,68.2,0.07,0.11,12.0,OK
250,3090,sirius,tpch,1,q16,1.0,69.1,75.7,0.07,0.11,53.9,OK
250,3090,sirius,tpch,1,q17,1.0,92.8,106.3,0.09,0.11,34.4,OK
250,3090,sirius,tpch,1,q18,4.0,118.7,128.2,0.47,0.44,47.0,OK
250,3090,sirius,tpch,1,q19,2.0,78.7,84.9,0.16,0.22,20.8,OK
250,3090,sirius,tpch,1,q20,3.0,66.2,68.9,0.20,0.33,19.9,OK
250,3090,sirius,tpch,1,q21,3.0,87.5,99.2,0.26,0.34,31.1,OK
250,3090,sirius,tpch,1,q22,2.0,63.1,66.5,0.13,0.22,12.1,OK
250,3090,sirius,tpch,2,q01,1.0,129.3,168.8,0.13,0.11,55.3,OK
250,3090,sirius,tpch,2,q02,5.0,65.9,70.2,0.33,0.56,15.5,OK
250,3090,sirius,tpch,2,q03,2.0,87.7,100.4,0.18,0.22,29.7,OK
250,3090,sirius,tpch,2,q04,2.0,98.5,112.4,0.20,0.22,32.5,OK
250,3090,sirius,tpch,2,q05,2.0,81.5,93.0,0.16,0.22,20.0,OK
250,3090,sirius,tpch,2,q06,2.0,139.0,141.5,0.28,0.22,58.7,OK
250,3090,sirius,tpch,2,q07,4.0,77.9,86.4,0.31,0.44,20.3,OK
250,3090,sirius,tpch,2,q08,3.0,78.2,88.5,0.23,0.33,18.4,OK
250,3090,sirius,tpch,2,q09,3.0,106.6,119.9,0.32,0.34,31.0,OK
250,3090,sirius,tpch,2,q10,3.0,89.5,100.0,0.27,0.34,28.3,OK
250,3090,sirius,tpch,2,q11,1.0,64.7,68.2,0.06,0.11,9.9,OK
250,3090,sirius,tpch,2,q12,2.0,102.0,111.1,0.20,0.22,33.7,OK
250,3090,sirius,tpch,2,q13,7.0,57.7,69.6,0.40,0.76,1.6,OK
250,3090,sirius,tpch,2,q14,1.0,83.9,89.3,0.08,0.11,22.8,OK
250,3090,sirius,tpch,2,q15,2.0,79.3,83.3,0.16,0.22,19.4,OK
250,3090,sirius,tpch,2,q16,2.0,81.0,91.1,0.16,0.23,45.6,OK
250,3090,sirius,tpch,2,q17,1.0,110.1,128.9,0.11,0.11,40.2,OK
250,3090,sirius,tpch,2,q18,7.0,142.2,155.4,1.00,0.77,61.8,OK
250,3090,sirius,tpch,2,q19,2.0,97.4,105.4,0.19,0.22,32.4,OK
250,3090,sirius,tpch,2,q20,3.0,76.8,80.9,0.23,0.34,27.2,OK
250,3090,sirius,tpch,2,q21,4.0,105.3,121.9,0.42,0.45,42.8,OK
250,3090,sirius,tpch,2,q22,2.0,69.3,74.2,0.14,0.22,14.8,OK
300,1800,maximus,h2o,1gb,q1,1,113.2,116.3,0.1,0.1,96.0,OK
300,1800,maximus,h2o,1gb,q2,3,111.2,112.6,0.3,0.3,95.9,OK
300,1800,maximus,h2o,1gb,q3,4,103.5,113.8,0.4,0.4,85.9,OK
300,1800,maximus,h2o,1gb,q4,2,113.1,114.4,0.2,0.2,97.0,OK
300,1800,maximus,h2o,1gb,q5,3,115.0,117.2,0.3,0.3,98.0,OK
300,1800,maximus,h2o,1gb,q6,191,101.7,103.9,19.4,20.8,100.0,OK
300,1800,maximus,h2o,1gb,q7,2,129.5,130.9,0.3,0.2,95.9,OK
300,1800,maximus,h2o,1gb,q9,4,112.4,114.7,0.4,0.4,95.0,OK
300,1800,maximus,h2o,1gb,q10,8,113.5,114.5,0.9,0.9,96.8,OK
300,1800,maximus,h2o,2gb,q1,3,116.5,117.8,0.3,0.3,97.9,OK
300,1800,maximus,h2o,2gb,q2,6,113.4,115.2,0.7,0.7,97.8,OK
300,1800,maximus,h2o,2gb,q3,7,104.4,116.8,0.7,0.8,89.4,OK
300,1800,maximus,h2o,2gb,q4,4,115.2,116.7,0.5,0.4,98.1,OK
300,1800,maximus,h2o,2gb,q5,6,112.5,114.6,0.7,0.7,99.0,OK
300,1800,maximus,h2o,2gb,q6,390,103.0,106.8,40.2,42.2,98.1,OK
300,1800,maximus,h2o,2gb,q7,5,121.6,133.7,0.6,0.5,86.1,OK
300,1800,maximus,h2o,2gb,q9,8,104.8,116.3,0.8,0.9,88.2,OK
300,1800,maximus,h2o,2gb,q10,15,104.8,119.3,1.6,1.6,86.9,OK
300,1800,maximus,tpch,1,q1,5,115.4,117.2,0.6,0.5,93.7,OK
300,1800,maximus,tpch,1,q2,3,52.1,54.5,0.2,0.3,62.3,OK
300,1800,maximus,tpch,1,q3,3,98.2,99.6,0.3,0.3,92.0,OK
300,1800,maximus,tpch,1,q4,2,112.0,114.5,0.2,0.2,92.0,OK
300,1800,maximus,tpch,1,q5,3,106.7,108.1,0.3,0.3,88.7,OK
300,1800,maximus,tpch,1,q6,1,111.9,117.5,0.1,0.1,88.1,OK
300,1800,maximus,tpch,1,q7,3,98.1,99.9,0.3,0.3,83.6,OK
300,1800,maximus,tpch,1,q8,2,101.2,102.6,0.2,0.2,85.2,OK
300,1800,maximus,tpch,1,q9,5,104.9,107.0,0.5,0.5,91.2,OK
300,1800,maximus,tpch,1,q10,2,101.3,102.8,0.2,0.2,85.4,OK
300,1800,maximus,tpch,1,q11,3,92.9,93.7,0.3,0.3,75.6,OK
300,1800,maximus,tpch,1,q12,2,104.9,106.1,0.2,0.2,85.5,OK
300,1800,maximus,tpch,1,q13,20,115.2,116.3,2.3,2.2,96.3,OK
300,1800,maximus,tpch,1,q14,2,100.4,102.0,0.2,0.2,83.3,OK
300,1800,maximus,tpch,1,q15,1,102.2,104.0,0.1,0.1,81.7,OK
300,1800,maximus,tpch,1,q16,28,52.0,59.3,1.5,3.0,81.6,OK
300,1800,maximus,tpch,1,q17,3,90.7,92.6,0.3,0.3,79.2,OK
300,1800,maximus,tpch,1,q18,4,110.2,111.5,0.4,0.4,91.1,OK
300,1800,maximus,tpch,1,q19,24,114.6,116.9,2.7,2.6,93.0,OK
300,1800,maximus,tpch,1,q20,4,92.8,94.3,0.4,0.4,82.8,OK
300,1800,maximus,tpch,1,q21,78,113.9,116.1,8.9,8.4,97.1,OK
300,1800,maximus,tpch,1,q22,2,62.4,63.9,0.1,0.2,49.5,OK
300,1800,maximus,tpch,2,q1,10,121.0,125.9,1.2,1.1,96.5,OK
300,1800,maximus,tpch,2,q2,4,62.4,66.1,0.2,0.4,69.9,OK
300,1800,maximus,tpch,2,q3,5,108.7,110.4,0.5,0.5,95.3,OK
300,1800,maximus,tpch,2,q4,3,116.7,118.0,0.4,0.3,96.0,OK
300,1800,maximus,tpch,2,q5,6,107.2,115.5,0.6,0.6,85.3,OK
300,1800,maximus,tpch,2,q6,1,119.5,121.3,0.1,0.1,96.4,OK
300,1800,maximus,tpch,2,q7,4,108.3,109.9,0.4,0.4,90.4,OK
300,1800,maximus,tpch,2,q8,4,110.2,111.3,0.4,0.4,91.1,OK
300,1800,maximus,tpch,2,q9,9,113.2,115.0,1.0,1.0,94.9,OK
300,1800,maximus,tpch,2,q10,3,105.2,111.8,0.3,0.3,86.0,OK
300,1800,maximus,tpch,2,q11,5,108.5,109.9,0.5,0.5,83.2,OK
300,1800,maximus,tpch,2,q12,3,113.1,114.6,0.3,0.3,91.9,OK
300,1800,maximus,tpch,2,q13,39,119.8,121.1,4.7,4.2,98.0,OK
300,1800,maximus,tpch,2,q14,2,110.6,111.9,0.2,0.2,91.5,OK
300,1800,maximus,tpch,2,q15,2,111.2,112.6,0.2,0.2,89.3,OK
300,1800,maximus,tpch,2,q16,32,67.7,69.0,2.2,3.5,96.0,OK
300,1800,maximus,tpch,2,q17,5,96.9,104.2,0.5,0.5,80.8,OK
300,1800,maximus,tpch,2,q18,7,115.2,117.0,0.8,0.8,95.0,OK
300,1800,maximus,tpch,2,q19,46,106.0,122.5,4.9,5.0,78.2,OK
300,1800,maximus,tpch,2,q20,6,104.3,105.9,0.6,0.6,89.2,OK
300,1800,maximus,tpch,2,q21,155,119.9,121.7,18.6,16.9,99.0,OK
300,1800,maximus,tpch,2,q22,2,74.9,76.2,0.1,0.2,60.6,OK
300,1800,sirius,h2o,1gb,q1,3.0,38.0,43.5,0.11,0.33,1.6,OK
300,1800,sirius,h2o,1gb,q10,9.0,42.3,66.2,0.38,1.01,7.7,OK
300,1800,sirius,h2o,1gb,q2,4.0,38.8,46.6,0.16,0.44,4.8,OK
300,1800,sirius,h2o,1gb,q3,5.0,39.4,50.2,0.20,0.56,4.5,OK
300,1800,sirius,h2o,1gb,q4,3.0,37.9,44.1,0.11,0.33,2.1,OK
300,1800,sirius,h2o,1gb,q5,5.0,39.7,49.6,0.20,0.55,10.1,OK
300,1800,sirius,h2o,1gb,q6,5.0,39.3,50.9,0.20,0.57,5.9,OK
300,1800,sirius,h2o,1gb,q7,3.0,39.3,48.6,0.12,0.33,6.1,OK
300,1800,sirius,h2o,1gb,q8,10.0,39.8,55.3,0.40,1.10,9.1,OK
300,1800,sirius,h2o,1gb,q9,13.0,43.5,68.4,0.56,1.47,12.2,OK
300,1800,sirius,h2o,2gb,q1,4.0,39.0,48.6,0.16,0.45,9.8,OK
300,1800,sirius,h2o,2gb,q10,17.0,45.4,93.9,0.77,1.91,12.5,OK
300,1800,sirius,h2o,2gb,q2,7.0,40.0,55.1,0.28,0.77,10.9,OK
300,1800,sirius,h2o,2gb,q3,11.0,42.7,63.4,0.47,1.21,9.1,OK
300,1800,sirius,h2o,2gb,q4,5.0,38.8,50.5,0.19,0.55,6.4,OK
300,1800,sirius,h2o,2gb,q5,9.0,42.2,62.3,0.38,0.99,8.5,OK
300,1800,sirius,h2o,2gb,q6,10.0,43.0,64.4,0.43,1.09,14.1,OK
300,1800,sirius,h2o,2gb,q7,6.0,40.7,59.9,0.24,0.66,7.0,OK
300,1800,sirius,h2o,2gb,q8,15.0,43.6,71.4,0.65,1.62,7.8,OK
300,1800,sirius,h2o,2gb,q9,22.0,48.8,99.1,1.07,2.44,19.2,OK
300,1800,sirius,tpch,1,q01,1.0,73.7,88.8,0.07,0.11,46.6,OK
300,1800,sirius,tpch,1,q02,5.0,38.5,39.7,0.19,-38.45,17.9,OK
300,1800,sirius,tpch,1,q03,2.0,47.0,49.6,0.09,0.22,29.7,OK
300,1800,sirius,tpch,1,q04,1.0,52.1,55.9,0.05,0.11,29.9,OK
300,1800,sirius,tpch,1,q05,2.0,43.1,46.6,0.09,0.22,17.4,OK
300,1800,sirius,tpch,1,q06,2.0,65.6,70.0,0.13,0.22,40.2,OK
300,1800,sirius,tpch,1,q07,4.0,43.4,45.4,0.17,0.45,20.9,OK
300,1800,sirius,tpch,1,q08,4.0,41.8,44.5,0.17,0.44,16.4,OK
300,1800,sirius,tpch,1,q09,3.0,51.8,56.6,0.16,0.33,27.6,OK
300,1800,sirius,tpch,1,q10,2.0,47.7,50.2,0.10,0.22,26.0,OK
300,1800,sirius,tpch,1,q11,1.0,38.7,39.2,0.04,0.11,12.0,OK
300,1800,sirius,tpch,1,q12,2.0,51.0,53.7,0.10,0.22,27.4,OK
300,1800,sirius,tpch,1,q13,6.0,37.0,41.8,0.22,0.66,2.1,OK
300,1800,sirius,tpch,1,q14,1.0,43.8,45.5,0.04,0.11,16.8,OK
300,1800,sirius,tpch,1,q15,1.0,42.5,44.3,0.04,0.11,15.6,OK
300,1800,sirius,tpch,1,q16,2.0,41.5,45.0,0.08,0.23,46.9,OK
300,1800,sirius,tpch,1,q17,1.0,52.7,58.7,0.05,0.11,36.4,OK
300,1800,sirius,tpch,1,q18,4.0,76.0,83.1,0.30,0.44,46.7,OK
300,1800,sirius,tpch,1,q19,2.0,52.5,55.5,0.10,0.22,24.4,OK
300,1800,sirius,tpch,1,q20,3.0,42.6,43.9,0.13,0.34,26.6,OK
300,1800,sirius,tpch,1,q21,4.0,55.1,61.6,0.22,0.45,38.4,OK
300,1800,sirius,tpch,1,q22,2.0,39.9,42.0,0.08,0.22,14.9,OK
300,1800,sirius,tpch,2,q01,1.0,87.0,110.4,0.09,0.11,53.0,OK
300,1800,sirius,tpch,2,q02,5.0,42.3,43.8,0.21,0.55,22.0,OK
300,1800,sirius,tpch,2,q03,2.0,56.4,61.7,0.11,0.22,38.6,OK
300,1800,sirius,tpch,2,q04,2.0,63.6,70.1,0.13,0.22,38.5,OK
300,1800,sirius,tpch,2,q05,3.0,49.8,57.0,0.15,0.34,23.6,OK
300,1800,sirius,tpch,2,q06,3.0,88.6,90.5,0.27,0.33,62.1,OK
300,1800,sirius,tpch,2,q07,4.0,51.5,55.3,0.21,0.45,28.8,OK
300,1800,sirius,tpch,2,q08,4.0,48.4,53.4,0.19,0.44,20.8,OK
300,1800,sirius,tpch,2,q09,3.0,62.8,72.1,0.19,0.33,37.4,OK
300,1800,sirius,tpch,2,q10,3.0,57.3,62.8,0.17,0.34,33.0,OK
300,1800,sirius,tpch,2,q11,1.0,41.8,43.9,0.04,0.11,14.5,OK
300,1800,sirius,tpch,2,q12,2.0,65.3,70.6,0.13,0.22,40.1,OK
300,1800,sirius,tpch,2,q13,9.0,38.4,47.1,0.35,0.98,3.5,OK
300,1800,sirius,tpch,2,q14,1.0,55.2,58.7,0.06,0.11,27.0,OK
300,1800,sirius,tpch,2,q15,2.0,52.8,55.6,0.11,0.22,24.6,OK
300,1800,sirius,tpch,2,q16,2.0,46.8,52.4,0.09,0.23,47.2,OK
300,1800,sirius,tpch,2,q17,1.0,61.5,71.3,0.06,0.11,41.2,OK
300,1800,sirius,tpch,2,q18,7.0,93.1,101.9,0.65,0.77,62.9,OK
300,1800,sirius,tpch,2,q19,2.0,63.8,69.5,0.13,0.22,32.7,OK
300,1800,sirius,tpch,2,q20,4.0,49.9,52.6,0.20,0.44,32.2,OK
300,1800,sirius,tpch,2,q21,5.0,61.8,75.5,0.31,0.56,38.7,OK
300,1800,sirius,tpch,2,q22,2.0,45.8,47.5,0.09,0.22,22.0,OK
300,2400,maximus,h2o,1gb,q1,1,145.2,147.2,0.1,0.1,95.4,OK
300,2400,maximus,h2o,1gb,q2,2,135.9,146.8,0.3,0.2,85.1,OK
300,2400,maximus,h2o,1gb,q3,3,150.2,151.8,0.5,0.3,96.9,OK
300,2400,maximus,h2o,1gb,q4,1,145.0,146.9,0.1,0.1,96.9,OK
300,2400,maximus,h2o,1gb,q5,2,151.7,153.7,0.3,0.2,97.2,OK
300,2400,maximus,h2o,1gb,q6,144,143.6,148.4,20.7,15.4,100.0,OK
300,2400,maximus,h2o,1gb,q7,2,161.7,164.1,0.3,0.2,94.9,OK
300,2400,maximus,h2o,1gb,q9,3,146.3,148.4,0.4,0.3,93.8,OK
300,2400,maximus,h2o,1gb,q10,6,154.4,155.7,0.9,0.6,95.9,OK
300,2400,maximus,h2o,2gb,q1,2,148.8,150.2,0.3,0.2,97.9,OK
300,2400,maximus,h2o,2gb,q2,4,148.0,149.2,0.6,0.4,97.8,OK
300,2400,maximus,h2o,2gb,q3,5,151.4,154.0,0.8,0.5,98.0,OK
300,2400,maximus,h2o,2gb,q4,3,146.8,149.2,0.4,0.3,98.0,OK
300,2400,maximus,h2o,2gb,q5,5,148.5,150.8,0.7,0.5,99.0,OK
300,2400,maximus,h2o,2gb,q6,296,129.1,153.5,38.2,32.3,81.5,OK
300,2400,maximus,h2o,2gb,q7,3,153.4,168.4,0.5,0.3,95.4,OK
300,2400,maximus,h2o,2gb,q9,6,149.5,152.4,0.9,0.7,97.0,OK
300,2400,maximus,h2o,2gb,q10,12,159.1,162.7,1.9,1.3,98.0,OK
300,2400,maximus,tpch,1,q1,4,151.5,154.6,0.6,0.4,92.6,OK
300,2400,maximus,tpch,1,q2,3,69.6,70.3,0.2,0.3,57.0,OK
300,2400,maximus,tpch,1,q3,2,126.3,127.5,0.3,0.2,91.4,OK
300,2400,maximus,tpch,1,q4,1,134.7,139.5,0.1,0.1,88.5,OK
300,2400,maximus,tpch,1,q5,2,133.5,135.4,0.3,0.2,87.8,OK
300,2400,maximus,tpch,1,q6,0,62.1,69.9,0.0,0.0,88.0,OK
300,2400,maximus,tpch,1,q7,2,121.9,123.3,0.2,0.2,82.2,OK
300,2400,maximus,tpch,1,q8,2,125.5,126.7,0.3,0.2,83.5,OK
300,2400,maximus,tpch,1,q9,4,135.3,137.1,0.5,0.4,90.5,OK
300,2400,maximus,tpch,1,q10,2,123.7,125.2,0.2,-13.7,83.4,OK
300,2400,maximus,tpch,1,q11,2,121.8,123.0,0.2,0.2,71.3,OK
300,2400,maximus,tpch,1,q12,2,128.2,129.2,0.3,0.2,83.9,OK
300,2400,maximus,tpch,1,q13,16,169.5,170.7,2.7,1.7,96.0,OK
300,2400,maximus,tpch,1,q14,1,122.7,124.2,0.1,0.1,82.2,OK
300,2400,maximus,tpch,1,q15,1,124.9,126.6,0.1,0.1,81.9,OK
300,2400,maximus,tpch,1,q16,21,72.4,73.4,1.5,2.3,94.2,OK
300,2400,maximus,tpch,1,q17,3,111.6,113.6,0.3,0.3,76.0,OK
300,2400,maximus,tpch,1,q18,3,132.7,134.7,0.4,0.3,90.9,OK
300,2400,maximus,tpch,1,q19,19,139.4,160.5,2.6,2.1,80.1,OK
300,2400,maximus,tpch,1,q20,3,108.9,115.4,0.3,0.3,75.8,OK
300,2400,maximus,tpch,1,q21,63,154.3,158.1,9.7,6.8,96.5,OK
300,2400,maximus,tpch,1,q22,2,76.1,77.1,0.2,0.2,46.3,OK
300,2400,maximus,tpch,2,q1,8,151.2,153.8,1.2,0.9,96.0,OK
300,2400,maximus,tpch,2,q2,3,78.7,79.9,0.2,0.3,65.4,OK
300,2400,maximus,tpch,2,q3,4,134.0,135.6,0.5,0.4,95.0,OK
300,2400,maximus,tpch,2,q4,2,142.7,144.4,0.3,0.2,95.6,OK
300,2400,maximus,tpch,2,q5,4,143.6,145.2,0.6,0.4,93.3,OK
300,2400,maximus,tpch,2,q6,1,145.7,147.4,0.1,0.1,95.3,OK
300,2400,maximus,tpch,2,q7,3,133.9,135.2,0.4,0.3,89.5,OK
300,2400,maximus,tpch,2,q8,3,137.1,138.6,0.4,0.3,90.8,OK
300,2400,maximus,tpch,2,q9,7,145.8,147.5,1.0,0.8,94.9,OK
300,2400,maximus,tpch,2,q10,3,134.7,136.5,0.4,0.3,90.9,OK
300,2400,maximus,tpch,2,q11,4,145.0,146.5,0.6,0.4,81.3,OK
300,2400,maximus,tpch,2,q12,3,138.8,140.0,0.4,0.3,91.2,OK
300,2400,maximus,tpch,2,q13,31,176.7,180.2,5.5,3.4,98.0,OK
300,2400,maximus,tpch,2,q14,2,130.1,135.6,0.3,0.2,86.0,OK
300,2400,maximus,tpch,2,q15,2,136.1,137.9,0.3,0.2,90.1,OK
300,2400,maximus,tpch,2,q16,24,83.8,93.6,2.0,2.6,78.5,OK
300,2400,maximus,tpch,2,q17,4,120.9,128.6,0.5,0.4,78.4,OK
300,2400,maximus,tpch,2,q18,6,139.5,141.8,0.8,0.7,94.9,OK
300,2400,maximus,tpch,2,q19,36,145.9,168.8,5.3,3.9,78.5,OK
300,2400,maximus,tpch,2,q20,5,128.0,129.7,0.6,0.5,88.2,OK
300,2400,maximus,tpch,2,q21,126,138.5,165.1,17.4,13.6,78.4,OK
300,2400,maximus,tpch,2,q22,2,88.9,93.5,0.2,0.2,51.1,OK
300,2400,sirius,h2o,1gb,q1,2.0,42.9,48.9,0.09,0.22,2.0,OK
300,2400,sirius,h2o,1gb,q10,7.0,47.7,73.9,0.33,0.78,5.0,OK
300,2400,sirius,h2o,1gb,q2,3.0,44.0,53.0,0.13,0.34,4.1,OK
300,2400,sirius,h2o,1gb,q3,4.0,45.1,57.0,0.18,0.45,7.0,OK
300,2400,sirius,h2o,1gb,q4,2.0,43.5,50.1,0.09,0.22,5.1,OK
300,2400,sirius,h2o,1gb,q5,4.0,44.9,56.6,0.18,0.44,4.8,OK
300,2400,sirius,h2o,1gb,q6,5.0,45.4,57.4,0.23,0.55,12.0,OK
300,2400,sirius,h2o,1gb,q7,3.0,45.1,55.3,0.14,0.32,10.4,OK
300,2400,sirius,h2o,1gb,q8,8.0,47.2,62.8,0.38,0.87,7.5,OK
300,2400,sirius,h2o,1gb,q9,11.0,50.1,77.0,0.55,1.19,13.1,OK
300,2400,sirius,h2o,2gb,q1,4.0,46.0,57.0,0.18,0.45,6.0,OK
300,2400,sirius,h2o,2gb,q10,13.0,56.8,107.0,0.74,1.42,9.3,OK
300,2400,sirius,h2o,2gb,q2,5.0,48.1,65.8,0.24,0.55,5.4,OK
300,2400,sirius,h2o,2gb,q3,8.0,50.9,74.1,0.41,0.87,4.0,OK
300,2400,sirius,h2o,2gb,q4,4.0,46.4,61.7,0.19,0.44,3.4,OK
300,2400,sirius,h2o,2gb,q5,7.0,48.8,72.4,0.34,0.77,4.9,OK
300,2400,sirius,h2o,2gb,q6,8.0,50.7,74.1,0.41,0.87,3.3,OK
300,2400,sirius,h2o,2gb,q7,5.0,49.4,69.0,0.25,0.55,7.4,OK
300,2400,sirius,h2o,2gb,q8,12.0,53.1,83.9,0.64,1.32,11.6,OK
300,2400,sirius,h2o,2gb,q9,20.0,58.7,114.3,1.17,2.20,14.2,OK
300,2400,sirius,tpch,1,q01,1.0,90.5,107.2,0.09,0.11,44.1,OK
300,2400,sirius,tpch,1,q02,5.0,47.5,48.9,0.24,0.55,14.4,OK
300,2400,sirius,tpch,1,q03,2.0,59.0,63.0,0.12,0.22,29.2,OK
300,2400,sirius,tpch,1,q04,1.0,64.9,69.5,0.06,0.11,25.9,OK
300,2400,sirius,tpch,1,q05,2.0,55.4,59.7,0.11,0.22,15.8,OK
300,2400,sirius,tpch,1,q06,1.0,84.2,85.7,0.08,0.11,39.9,OK
300,2400,sirius,tpch,1,q07,3.0,54.3,56.9,0.16,0.33,17.0,OK
300,2400,sirius,tpch,1,q08,3.0,51.9,54.8,0.16,0.33,11.8,OK
300,2400,sirius,tpch,1,q09,3.0,67.1,74.6,0.20,0.34,25.2,OK
300,2400,sirius,tpch,1,q10,2.0,59.2,62.6,0.12,0.22,21.8,OK
300,2400,sirius,tpch,1,q11,1.0,48.3,49.0,0.05,0.11,9.0,OK
300,2400,sirius,tpch,1,q12,2.0,63.0,66.5,0.13,0.22,23.3,OK
300,2400,sirius,tpch,1,q13,5.0,46.0,51.0,0.23,0.55,4.8,OK
300,2400,sirius,tpch,1,q14,1.0,54.5,56.3,0.05,0.11,14.0,OK
300,2400,sirius,tpch,1,q15,1.0,53.3,54.9,0.05,-8.34,12.6,OK
300,2400,sirius,tpch,1,q16,2.0,53.7,57.3,0.11,0.23,52.1,OK
300,2400,sirius,tpch,1,q17,1.0,69.2,77.9,0.07,0.11,32.1,OK
300,2400,sirius,tpch,1,q18,4.0,100.1,102.7,0.40,0.44,52.0,OK
300,2400,sirius,tpch,1,q19,2.0,64.3,68.1,0.13,0.23,20.6,OK
300,2400,sirius,tpch,1,q20,3.0,53.4,54.9,0.16,0.33,22.5,OK
300,2400,sirius,tpch,1,q21,3.0,71.0,79.5,0.21,0.34,35.9,OK
300,2400,sirius,tpch,1,q22,2.0,51.3,53.2,0.10,0.22,13.5,OK
300,2400,sirius,tpch,2,q01,1.0,104.6,135.2,0.10,0.11,53.1,OK
300,2400,sirius,tpch,2,q02,5.0,53.5,56.0,0.27,0.55,16.3,OK
300,2400,sirius,tpch,2,q03,2.0,72.6,78.9,0.15,0.23,35.1,OK
300,2400,sirius,tpch,2,q04,2.0,82.4,90.0,0.16,0.22,36.5,OK
300,2400,sirius,tpch,2,q05,2.0,66.8,74.4,0.13,0.22,22.4,OK
300,2400,sirius,tpch,2,q06,2.0,112.3,115.6,0.22,0.22,59.4,OK
300,2400,sirius,tpch,2,q07,4.0,64.7,71.6,0.26,0.45,20.9,OK
300,2400,sirius,tpch,2,q08,4.0,61.3,68.9,0.25,0.45,17.9,OK
300,2400,sirius,tpch,2,q09,3.0,81.8,93.6,0.25,0.34,34.2,OK
300,2400,sirius,tpch,2,q10,3.0,70.0,76.5,0.21,0.34,30.0,OK
300,2400,sirius,tpch,2,q11,1.0,51.0,53.1,0.05,0.11,11.9,OK
300,2400,sirius,tpch,2,q12,2.0,78.4,84.8,0.16,0.22,35.5,OK
300,2400,sirius,tpch,2,q13,7.0,46.2,55.6,0.32,0.77,2.5,OK
300,2400,sirius,tpch,2,q14,1.0,68.0,70.2,0.07,0.11,27.2,OK
300,2400,sirius,tpch,2,q15,2.0,62.2,66.2,0.12,0.22,21.9,OK
